0.000000 63.6959 26.99
0.001532 74.2169 26.99
0.002425 63.6959 26.99
0.003283 68.9562 26.99
0.004138 68.9562 26.99
0.005859 74.2169 26.99
0.006704 68.9562 26.99
0.008370 68.9562 26.99
0.009209 68.9562 26.99
0.010050 74.2169 26.99
0.010889 68.9562 26.99
0.012631 63.6959 26.99
0.013518 63.6959 26.99
0.015273 63.6959 26.99
0.016126 68.9562 26.99
0.017788 74.2169 26.99
0.018631 68.9562 26.99
0.019470 68.9562 26.99
0.021148 74.2169 26.99
0.021992 68.9562 26.99
0.022832 68.9562 26.99
0.024497 68.9562 26.99
0.025343 63.6959 26.99
0.026193 68.9562 26.99
0.027860 68.9562 26.99
0.028699 74.2169 26.99
0.029542 68.9562 26.99
0.030383 68.9562 26.99
0.032048 58.4352 26.99
0.032889 74.2169 26.99
0.033726 68.9562 26.99
0.035397 63.6959 26.99
0.036251 68.9562 26.99
0.037095 68.9562 26.99
0.038762 63.6959 26.99
0.039603 68.9562 26.99
0.040443 68.9562 26.99
0.042107 68.9562 26.99
0.042948 68.9562 26.99
0.043788 68.9562 26.99
0.045474 68.9562 26.99
0.046339 68.9562 26.99
0.047199 68.9562 26.99
0.048890 63.6959 26.99
0.049748 68.9562 26.99
0.050596 68.9562 26.99
0.052288 68.9562 26.99
0.053140 68.9562 26.99
0.054835 68.9562 26.99
0.055705 74.2169 26.99
0.056559 68.9562 26.99
0.058251 63.6959 26.99
0.059107 68.9562 26.99
0.059958 68.9562 26.99
0.061653 63.6959 26.99
0.062509 68.9562 26.99
0.064198 74.2169 26.99
0.065049 68.9562 26.99
0.065969 74.2169 26.99
0.067672 68.9562 26.99
0.068529 68.9562 26.99
0.070222 58.4352 26.99
0.071075 74.2169 26.99
0.071932 68.9562 26.99
0.073621 63.6959 26.99
0.074471 68.9562 26.99
0.076168 63.6959 26.99
0.077010 74.2169 26.99
0.077850 68.9562 26.99
0.079515 68.9562 26.99
0.080353 68.9562 26.99
0.081192 74.2169 26.99
0.082852 68.9562 26.99
0.083691 68.9562 26.99
0.084526 68.9562 26.99
0.085384 68.9562 26.99
0.087091 63.6959 26.99
0.087954 68.9562 26.99
0.089645 68.9562 26.99
0.090498 63.6959 26.99
0.091353 68.9562 26.99
0.093045 63.6959 26.99
0.094740 68.9562 26.99
0.096450 63.6959 26.99
0.097308 68.9562 26.99
0.098999 68.9562 26.99
0.099852 63.6959 26.99
0.100705 68.9562 26.99
0.102397 68.9562 26.99
0.103248 68.9562 26.99
0.104104 68.9562 26.99
0.105808 63.6959 26.99
0.106665 74.2169 26.99
0.107517 68.9562 26.99
0.109213 63.6959 26.99
0.110067 68.9562 26.99
0.111756 68.9562 26.99
0.112610 68.9562 26.99
0.113464 68.9562 26.99
0.115171 63.6959 26.99
0.116025 74.2169 26.99
0.116881 68.9562 26.99
0.118572 63.6959 26.99
0.119425 68.9562 26.99
0.121125 68.9562 26.99
0.121982 68.9562 26.99
0.122837 68.9562 26.99
0.124529 63.6959 26.99
0.125397 68.9562 26.99
0.126250 68.9562 26.99
0.127944 68.9562 26.99
0.128800 68.9562 26.99
0.130490 63.6959 26.99
0.131343 68.9562 26.99
0.132198 68.9562 26.99
0.133886 63.6959 26.99
0.134740 68.9562 26.99
0.135610 68.9562 26.99
0.137305 63.6959 26.99
0.138159 63.6959 26.99
0.139851 63.6959 26.99
0.140708 68.9562 26.99
0.141561 68.9562 26.99
0.143254 74.2169 26.99
0.144110 74.2169 26.99
0.145814 74.2169 26.99
0.146670 74.2169 26.99
0.147525 74.2169 26.99
0.149218 74.2169 26.99
0.150071 74.2169 26.99
0.150923 74.2169 26.99
0.152615 74.2169 26.99
0.153469 74.2169 26.99
0.155170 74.2169 26.99
0.156024 74.2169 26.99
0.156881 74.2169 26.99
0.158574 74.2169 26.99
0.159424 74.2169 26.99
0.160276 74.2169 26.99
0.161971 68.9562 26.99
0.162824 79.4776 26.99
0.164513 74.2169 26.99
0.165382 74.2169 26.99
0.166238 74.2169 26.99
0.167928 74.2169 26.99
0.168781 74.2169 26.99
0.169637 74.2169 26.99
0.171329 68.9562 26.99
0.172181 74.2169 26.99
0.173872 74.2169 26.99
0.174729 68.9562 26.99
0.175602 68.9562 26.99
0.177275 63.6959 26.99
0.178118 74.2169 26.99
0.178958 74.2169 26.99
0.180620 74.2169 26.99
0.181458 74.2169 26.99
0.182295 68.9562 26.99
0.183958 74.2169 26.99
0.184799 68.9562 26.99
0.185663 74.2169 26.99
0.187377 74.2169 26.99
0.188237 68.9562 26.99
0.189093 74.2169 26.99
0.190785 74.2169 26.99
0.191642 74.2169 26.99
0.193333 74.2169 26.99
0.194186 74.2169 26.99
0.195041 74.2169 26.99
0.196802 74.2169 26.99
0.197662 74.2169 26.99
0.199356 79.4776 26.99
0.200210 74.2169 26.99
0.201063 74.2169 26.99
0.202755 74.2169 26.99
0.203608 68.9562 26.99
0.205317 74.2169 26.99
0.206171 74.2169 26.99
0.207025 74.2169 26.99
0.208716 74.2169 26.99
0.209572 74.2169 26.99
0.210425 74.2169 26.99
0.212115 74.2169 26.99
0.212971 74.2169 26.99
0.214661 74.2169 26.99
0.215526 74.2169 26.99
0.216370 74.2169 26.99
0.218033 68.9562 26.99
0.218880 74.2169 26.99
0.219718 74.2169 26.99
0.221384 74.2169 26.99
0.222226 74.2169 26.99
0.223064 74.2169 26.99
0.224729 68.9562 26.99
0.225575 68.9562 26.99
0.226418 74.2169 26.99
0.227267 74.2169 26.99
0.228935 79.4776 26.99
0.229776 74.2169 26.99
0.230617 74.2169 26.99
0.232282 74.2169 26.99
0.233124 68.9562 26.99
0.233961 74.2169 26.99
0.235647 74.2169 26.99
0.236510 74.2169 26.99
0.237364 74.2169 26.99
0.239061 63.6959 26.99
0.239912 68.9562 26.99
0.241604 68.9562 26.99
0.242460 68.9562 26.99
0.243312 74.2169 26.99
0.245006 74.2169 26.99
0.245874 68.9562 26.99
0.246731 68.9562 26.99
0.248423 68.9562 26.99
0.249277 68.9562 26.99
0.250457 63.6959 26.99
0.252177 74.2169 26.99
0.253030 68.9562 26.99
0.254725 63.6959 26.99
0.255600 68.9562 26.99
0.256453 68.9562 26.99
0.258152 74.2169 26.99
0.259005 68.9562 26.99
0.260696 63.6959 26.99
0.261553 63.6959 26.99
0.262405 63.6959 26.99
0.264095 63.6959 26.99
0.264951 63.6959 26.99
0.265818 68.9562 26.99
0.267507 63.6959 26.99
0.268362 68.9562 26.99
0.269218 68.9562 26.99
0.270908 63.6959 26.99
0.271759 68.9562 26.99
0.273452 68.9562 26.99
0.274311 68.9562 26.99
0.275175 68.9562 26.99
0.276858 63.6959 26.99
0.277700 68.9562 26.99
0.278541 68.9562 26.99
0.280204 68.9562 26.99
0.281054 68.9562 26.99
0.281899 68.9562 26.99
0.283564 74.2169 26.99
0.284401 68.9562 26.99
0.285246 63.6959 26.99
0.286951 74.2169 26.99
0.287804 68.9562 26.99
0.288667 68.9562 26.99
0.290361 68.9562 26.99
0.291220 68.9562 26.99
0.292910 68.9562 26.99
0.293761 74.2169 26.99
0.294617 68.9562 26.99
0.296330 63.6959 26.99
0.297185 68.9562 26.99
0.298877 63.6959 26.99
0.299733 68.9562 26.99
0.300583 63.6959 26.99
0.302274 68.9562 26.99
0.303131 68.9562 26.99
0.303982 68.9562 26.99
0.305691 68.9562 26.99
0.306548 68.9562 26.99
0.308240 68.9562 26.99
0.309093 68.9562 26.99
0.309949 68.9562 26.99
0.311639 68.9562 26.99
0.312490 68.9562 26.99
0.313344 68.9562 26.99
0.315039 63.6959 26.99
0.315894 68.9562 26.99
0.316759 68.9562 26.99
0.318449 63.6959 26.99
0.319306 68.9562 26.99
0.320998 74.2169 26.99
0.321852 68.9562 26.99
0.322707 68.9562 26.99
0.324400 63.6959 26.99
0.325267 74.2169 26.99
0.326119 68.9562 26.99
0.327814 63.6959 26.99
0.328669 68.9562 26.99
0.330358 68.9562 26.99
0.331212 68.9562 26.99
0.332067 68.9562 26.99
0.333760 63.6959 26.99
0.334617 74.2169 26.99
0.336326 74.2169 26.99
0.337181 68.9562 26.99
0.338038 68.9562 26.99
0.339728 68.9562 26.99
0.340581 68.9562 26.99
0.341437 68.9562 26.99
0.343131 74.2169 26.99
0.343983 68.9562 26.99
0.345692 74.2169 26.99
0.346536 74.2169 26.99
0.347378 68.9562 26.99
0.349047 68.9562 26.99
0.349886 68.9562 26.99
0.350723 68.9562 26.99
0.352385 68.9562 26.99
0.353228 68.9562 26.99
0.354068 68.9562 26.99
0.355755 74.2169 26.99
0.356627 63.6959 26.99
0.357484 68.9562 26.99
0.359175 68.9562 26.99
0.360028 63.6959 26.99
0.360885 68.9562 26.99
0.362574 63.6959 26.99
0.363424 74.2169 26.99
0.364277 68.9562 26.99
0.365982 68.9562 26.99
0.366841 68.9562 26.99
0.368528 74.2169 26.99
0.369380 68.9562 26.99
0.370233 68.9562 26.99
0.371926 74.2169 26.99
0.372778 68.9562 26.99
0.373628 63.6959 26.99
0.375334 68.9562 26.99
0.376194 68.9562 26.99
0.377861 68.9562 26.99
0.378702 63.6959 26.99
0.379540 68.9562 26.99
0.381205 68.9562 26.99
0.382045 68.9562 26.99
0.382883 68.9562 26.99
0.384544 74.2169 26.99
0.385391 68.9562 26.99
0.386248 68.9562 26.99
0.387094 68.9562 26.99
0.388764 68.9562 26.99
0.389608 63.6959 26.99
0.390449 63.6959 26.99
0.392113 68.9562 26.99
0.392953 68.9562 26.99
0.393793 68.9562 26.99
0.395481 63.6959 26.99
0.396351 63.6959 26.99
0.397206 68.9562 26.99
0.398900 58.4352 26.99
0.399757 68.9562 26.99
0.401445 68.9562 26.99
0.402300 63.6959 26.99
0.403156 63.6959 26.99
0.404845 68.9562 26.99
0.405717 63.6959 26.99
0.406572 68.9562 26.99
0.408263 63.6959 26.99
0.409117 68.9562 26.99
0.410809 68.9562 26.99
0.411664 68.9562 26.99
0.412516 68.9562 26.99
0.414205 74.2169 26.99
0.415060 63.6959 26.99
0.415979 68.9562 26.99
0.416842 63.6959 26.99
0.417693 74.2169 26.99
0.418548 68.9562 26.99
0.420240 63.6959 26.99
0.421093 68.9562 26.99
0.422785 68.9562 26.99
0.423641 63.6959 26.99
0.424493 63.6959 26.99
0.426201 68.9562 26.99
0.427058 68.9562 26.99
0.427914 68.9562 26.99
0.429607 68.9562 26.99
0.430463 68.9562 26.99
0.432155 63.6959 26.99
0.433007 68.9562 26.99
0.433868 68.9562 26.99
0.435572 63.6959 26.99
0.436426 68.9562 26.99
0.438118 68.9562 26.99
0.438983 68.9562 26.99
0.439840 68.9562 26.99
0.441535 68.9562 26.99
0.442389 68.9562 26.99
0.443245 68.9562 26.99
0.444936 63.6959 26.99
0.445805 68.9562 26.99
0.447497 68.9562 26.99
0.448354 63.6959 26.99
0.449206 68.9562 26.99
0.450896 68.9562 26.99
0.451751 68.9562 26.99
0.453443 68.9562 26.99
0.454295 63.6959 26.99
0.455163 68.9562 26.99
0.456860 68.9562 26.99
0.457712 63.6959 26.99
0.458566 68.9562 26.99
0.460262 68.9562 26.99
0.461115 68.9562 26.99
0.462812 68.9562 26.99
0.463669 68.9562 26.99
0.464525 68.9562 26.99
0.466232 68.9562 26.99
0.467087 68.9562 26.99
0.467941 74.2169 26.99
0.469631 68.9562 26.99
0.470489 68.9562 26.99
0.472181 74.2169 26.99
0.473039 74.2169 26.99
0.473891 68.9562 26.99
0.475598 68.9562 26.99
0.476443 68.9562 26.99
0.478110 68.9562 26.99
0.478952 68.9562 26.99
0.479789 68.9562 26.99
0.480630 68.9562 26.99
0.482292 58.4352 26.99
0.483130 68.9562 26.99
0.483967 68.9562 26.99
0.485649 68.9562 26.99
0.486514 74.2169 26.99
0.487369 74.2169 26.99
0.489066 63.6959 26.99
0.489923 68.9562 26.99
0.491618 68.9562 26.99
0.492480 63.6959 26.99
0.493336 68.9562 26.99
0.495025 68.9562 26.99
0.495883 68.9562 26.99
0.496737 68.9562 26.99
0.498430 68.9562 26.99
0.499288 68.9562 26.99
0.500404 63.6959 26.99
0.501261 68.9562 26.99
0.502957 68.9562 26.99
0.503811 68.9562 26.99
0.505526 63.6959 26.99
0.506382 68.9562 26.99
0.507240 68.9562 26.99
0.508931 63.6959 26.99
0.509784 68.9562 26.99
0.511478 63.6959 26.99
0.512334 63.6959 26.99
0.513186 63.6959 26.99
0.514874 63.6959 26.99
0.515744 68.9562 26.99
0.516599 74.2169 26.99
0.518286 68.9562 26.99
0.519137 68.9562 26.99
0.519994 68.9562 26.99
0.521685 68.9562 26.99
0.522538 68.9562 26.99
0.524229 74.2169 26.99
0.525994 68.9562 26.99
0.526850 63.6959 26.99
0.527705 68.9562 26.99
0.528558 68.9562 26.99
0.530246 68.9562 26.99
0.531099 68.9562 26.99
0.532794 63.6959 26.99
0.533644 63.6959 26.99
0.534494 68.9562 26.99
0.536202 63.6959 26.99
0.537058 63.6959 26.99
0.537912 68.9562 26.99
0.539604 68.9562 26.99
0.540462 63.6959 26.99
0.542155 63.6959 26.99
0.543005 63.6959 26.99
0.543860 68.9562 26.99
0.545574 63.6959 26.99
0.546429 68.9562 26.99
0.547284 68.9562 26.99
0.548976 74.2169 26.99
