928658106	7907	782
928659575	7907	782
928660466	7907	782
928661323	7907	782
928662179	7902	782
928664340	7902	782
928665247	7907	782
928666126	7907	782
928666984	7907	782
928667839	7902	782
928669533	7907	782
928670390	7902	782
928672079	7907	782
928672932	7907	782
928673789	7907	782
928675490	7907	782
928676333	7907	782
928677186	7902	782
928678855	7907	782
928679698	7902	782
928680539	7907	782
928682203	7907	782
928683045	7902	782
928683887	7902	782
928685590	7907	782
928686446	7907	782
928688142	7902	782
928688994	7907	782
928689847	7907	782
928691542	7907	782
928692396	7907	782
928693252	7907	782
928694947	7902	782
928695790	7907	782
928696630	7907	782
928698295	7907	782
928699136	7902	782
928699977	7907	782
928701644	7907	782
928702483	7907	782
928703324	7907	782
928705024	7902	782
928705882	7902	782
928706735	7907	782
928708432	7902	782
928709285	7907	782
928710140	7907	782
928711835	7902	782
928712688	7902	782
928714401	7902	782
928715256	7907	782
928716110	7902	782
928717804	7907	782
928718661	7907	782
928720353	7902	782
928721209	7902	782
928722059	7907	782
928723751	7907	782
928724619	7907	782
928725475	7907	782
928727177	7912	782
928728035	7907	782
928729730	7907	782
928730590	7907	782
928731440	7907	782
928733133	7897	782
928734006	7902	782
928735699	7902	782
928736552	7907	782
928737408	7902	782
928739096	7907	782
928739951	7902	782
928740807	7902	782
928742499	7907	782
928743353	7902	782
928745051	7907	782
928745895	7907	782
928746734	7907	782
928748400	7907	782
928749243	7907	782
928750085	7907	782
928751752	7902	782
928752592	7907	782
928753434	7907	782
928754300	7907	782
928756006	7902	782
928756861	7907	782
928758554	7907	782
928759412	7907	782
928760265	7907	782
928761963	7902	782
928762819	7907	782
928763679	7907	782
928765399	7907	782
928766257	7907	782
928767951	7902	782
928768810	7907	782
928769662	7907	782
928771355	7902	782
928772209	7907	782
928773903	7902	782
928774824	7907	782
928776525	7902	782
928777378	7902	782
928778234	7902	782
928779934	7902	782
928780794	7907	782
928782488	7902	782
928783346	7902	782
928784217	7902	782
928785909	7912	782
928786767	7902	782
928788460	7907	782
928789310	7907	782
928790165	7907	782
928791857	7902	782
928792710	7907	782
928793567	7907	782
928795273	7902	782
928796129	7902	782
928797820	7902	782
928798679	7902	782
928799532	7902	782
928801229	7902	782
928802084	7907	782
928802936	7902	782
928804645	7902	782
928805514	7907	782
928807206	7902	782
928808061	7907	782
928808913	7907	782
928810612	7897	782
928811464	7902	782
928812321	7902	782
928814029	7902	782
928814886	7902	782
928816580	7902	782
928817437	7907	782
928818288	7902	782
928819981	7907	782
928820839	7902	782
928821689	7902	782
928823379	7907	782
928824251	7902	782
928825948	7907	782
928826800	7912	782
928827655	7912	782
928829349	7907	782
928830202	7907	782
928831897	7907	782
928832750	7907	782
928833602	7907	782
928835319	7912	782
928836172	7912	782
928837866	7907	782
928838720	7907	782
928839575	7907	782
928841269	7912	782
928842126	7907	782
928842978	7907	782
928844686	7907	782
928845542	7907	782
928847238	7907	782
928848092	7907	782
928848948	7912	782
928850640	7912	782
928851496	7912	782
928852350	7907	782
928854055	7907	782
928854898	7907	782
928856557	7912	782
928857399	7907	782
928858237	7907	782
928859077	7907	782
928860741	7907	782
928861581	7912	782
928862421	7907	782
928864100	7907	782
928864959	7902	782
928865801	7907	782
928867467	7907	782
928868309	7912	782
928869150	7907	782
928870819	7907	782
928871658	7912	782
928872497	7902	782
928873336	7907	782
928875040	7902	782
928875899	7907	782
928877592	7907	782
928878445	7912	782
928879303	7907	782
928880995	7907	782
928881852	7912	782
928882706	7907	782
928884418	7902	782
928885276	7907	782
928886976	7907	782
928887835	7912	782
928888686	7907	782
928890377	7912	782
928891235	7907	782
928892927	7907	782
928893781	7912	782
928894655	7907	782
928896321	7902	782
928897163	7907	782
928898007	7907	782
928899674	7912	782
928900514	7907	782
928901354	7907	782
928903021	7907	782
928903862	7912	782
928904718	7907	782
928906416	7907	782
928907276	7907	782
928908447	7912	782
928909307	7907	782
928911002	7907	782
928911862	7907	782
928913557	7907	782
928914435	7912	782
928915291	7907	782
928916987	7912	782
928917841	7907	782
928919535	7907	782
928920392	7912	782
928921242	7912	782
928922932	7912	782
928923789	7907	782
928925497	7907	782
928926352	7907	782
928927207	7907	782
928928902	7907	782
928929754	7907	782
928930610	7912	782
928932303	7907	782
928933155	7907	782
928934860	7907	782
928935716	7912	782
928936573	7907	782
928938264	7907	782
928939116	7907	782
928939972	7907	782
928941675	7907	782
928942529	7907	782
928944239	7912	782
928945093	7912	782
928945950	7907	782
928947640	7912	782
928948494	7907	782
928950190	7912	782
928951043	7907	782
928951898	7907	782
928953592	7907	782
928954460	7912	782
928955299	7907	782
928956959	7907	782
928957801	7912	782
928958642	7907	782
928960308	7907	782
928961149	7912	782
928961989	7907	782
928963652	7912	782
928964523	7912	782
928965398	7907	782
928967090	7912	782
928967950	7912	782
928968803	7912	782
928970497	7912	782
928971352	7907	782
928973043	7912	782
928973901	7917	782
928974756	7912	782
928976460	7917	782
928977320	7907	782
928978174	7912	782
928979867	7912	782
928980725	7912	782
928982415	7907	782
928983269	7912	782
928984141	7907	782
928985836	7912	782
928986688	7907	782
928988382	7907	782
928989237	7907	782
928990090	7907	782
928991787	7907	782
928992640	7907	782
928993503	7912	782
928995215	7912	782
928996069	7907	782
928997765	7907	782
928998618	7907	782
928999475	7907	782
929001169	7907	782
929002022	7902	782
929002879	7907	782
929004587	7907	782
929005438	7907	782
929007149	7907	782
929008001	7912	782
929008859	7907	782
929010552	7907	782
929011409	7912	782
929012264	7912	782
929014012	7912	782
929014877	7907	782
929016573	7912	782
929018267	7907	782
929019126	7912	782
929019980	7907	782
929020836	7907	782
929022523	7912	782
929023378	7907	782
929025076	7907	782
929025919	7912	782
929026759	7907	782
929028426	7907	782
929029271	7912	782
929030113	7912	782
929031778	7912	782
929032619	7912	782
929033459	7907	782
929034326	7907	782
929036033	7907	782
929036886	7912	782
929038579	7907	782
929039430	7912	782
929040285	7907	782
929041977	7917	782
929042835	7907	782
929044545	7912	782
929045398	7907	782
929046262	7907	782
929047957	7907	782
929048815	7912	782
929049667	7912	782
929051357	7907	782
929052215	7912	782
929053906	7907	782
929054768	7907	782
929055612	7912	782
929057280	7907	782
929058121	7912	782
929058959	7912	782
929060623	7907	782
929061463	7907	782
929062301	7907	782
929064065	7912	782
929064942	7912	782
929066641	7907	782
929067499	7912	782
929068354	7912	782
929070052	7912	782
929070907	7907	782
929071758	7907	782
929073450	7917	782
929074325	7912	782
929076016	7912	782
929076869	7912	782
929077725	7907	782
929079417	7912	782
929080269	7912	782
929081963	7907	782
929082819	7907	782
929083674	7907	782
929085386	7917	782
929086241	7907	782
929087096	7907	782
929088789	7912	782
929089661	7902	782
929091352	7907	782
929092209	7912	782
929093062	7912	782
929094757	7912	782
929095621	7907	782
929096478	7907	782
929098179	7912	782
929099038	7907	782
929100732	7902	782
929101590	7907	782
929102441	7907	782
929104148	7907	782
929105000	7907	782
929106688	7907	782
929107546	7912	782
929108398	7912	782
929110094	7902	782
929110950	7907	782
929111805	7907	782
929113502	7912	782
929114368	7912	782
929116060	7917	782
929116915	7907	782
929117773	7907	782
929119463	7912	782
929120320	7907	782
929122010	7907	782
929122863	7907	782
929123720	7912	782
929125426	7907	782
929126285	7912	782
929127141	7912	782
929128835	7912	782
929129688	7912	782
929131380	7912	782
929132238	7912	782
929133090	7912	782
929134848	7902	782
929135709	7912	782
929137403	7912	782
929138260	7907	782
929139111	7912	782
929140805	7917	782
929141663	7907	782
929143354	7907	782
929144224	7907	782
929145068	7907	782
929146736	7912	782
929147578	7912	782
929148418	7912	782
929150085	7912	782
929150925	7907	782
929151772	7907	782
929153441	7907	782
929154298	7917	782
929155165	7912	782
929156830	7912	782
929157671	7912	782
929158513	7907	782
929160180	7907	782
929162115	7907	782
929162958	7907	782
929164633	7912	782
929165486	7917	782
929166333	7907	782
929168001	7907	782
929168844	7907	782
929169685	7912	782
929170525	7907	782
929172190	7917	782
929173033	7907	782
929173872	7907	782
929175587	7902	782
929176447	7907	782
929178138	7907	782
929178994	7902	782
929179845	7907	782
929181537	7907	782
929182394	7907	782
929183245	7907	782
929184950	7907	782
929185802	7902	782
929186658	7907	782
929188349	7907	782
929189199	7907	782
929190887	7907	782
929191744	7912	782
929192595	7907	782
929194302	7902	782
929195154	7907	782
929196011	7907	782
929197702	7912	782
929198554	7907	782
929200244	7907	782
929201101	7912	782
929201952	7907	782
929203653	7912	782
929204523	7912	782
929205371	7907	782
929207061	7907	782
929207915	7907	782
929209610	7907	782
929210462	7912	782
929211315	7907	782
929213005	7912	782
929213860	7902	782
929214723	7902	782
929216416	7907	782
929217267	7907	782
929218959	7907	782
929219816	7907	782
929220667	7907	782
929222353	7902	782
929223208	7907	782
929224076	7907	782
929225768	7912	782
929226620	7907	782
929228311	7907	782
929229168	7907	782
929230018	7907	782
929231708	7907	782
929232565	7912	782
929233418	7907	782
929235125	7902	782
929235977	7907	782
929236832	7907	782
929238521	7917	782
929239371	7907	782
929241062	7907	782
929241915	7907	782
929242771	7907	782
929244472	7907	782
929245330	7907	782
929246186	7912	782
929247878	7907	782
929248730	7907	782
929250422	7907	782
929251279	7907	782
929252130	7907	782
929253819	7902	782
929254683	7907	782
929255531	7907	782
929257199	7912	782
929258045	7907	782
929259713	7912	782
929260555	7907	782
929261395	7912	782
929262237	7912	782
929263911	7912	782
929264771	7912	782
929265640	7907	782
929267341	7912	782
929268196	7907	782
929269888	7907	782
929270747	7912	782
929271602	7912	782
929273292	7912	782
929274167	7912	782
929275018	7907	782
929276710	7907	782
929277569	7912	782
929279259	7912	782
929280113	7912	782
929280969	7912	782
929282661	7907	782
929283513	7912	782
929284383	7907	782
929286079	7912	782
929286931	7907	782
929288625	7912	782
929289477	7907	782
929290330	7907	782
929292022	7912	782
929292881	7907	782
929293733	7907	782
929295440	7917	782
929296299	7907	782
929297991	7907	782
929298844	7912	782
929299700	7912	782
929301392	7912	782
929302244	7907	782
929303101	7907	782
929304860	7912	782
929306554	7902	782
929307413	7907	782
929308266	7902	782
929309970	7902	782
929310825	7902	782
929311684	7902	782
929313375	7902	782
929314247	7902	782
929315939	7902	782
929316796	7907	782
929317654	7907	782
929319346	7902	782
929320200	7907	782
929321057	7907	782
929322742	7902	782
929323597	7902	782
929325305	7902	782
929326157	7907	782
929327013	7907	782
929328706	7902	782
929329559	7902	782
929330416	7907	782
929332107	7902	782
929332965	7897	782
929334670	7902	782
929335527	7902	782
929336379	7902	782
929338071	7907	782
929338926	7902	782
929339780	7902	782
929341476	7907	782
929342330	7907	782
929344038	7902	782
929344891	7907	782
929345747	7902	782
929347440	7912	782
929348294	7902	782
929349151	7902	782
929350843	7907	782
929351699	7902	782
929353391	7912	782
929354257	7902	782
929355111	7902	782
929356793	7907	782
929357634	7902	782
929359298	7907	782
929360138	7902	782
929360982	7902	782
929361822	7902	782
929363485	7907	782
929364342	7902	782
929365208	7902	782
929366910	7912	782
929367770	7902	782
929369463	7907	782
929370323	7907	782
929371175	7907	782
929372861	7902	782
929373716	7897	782
929374590	7902	782
929376258	7912	782
929377099	7902	782
929378766	7902	782
929379608	7907	782
929380449	7902	782
929381288	7902	782
929382954	7902	782
929383797	7902	782
929384656	7902	782
929386364	7907	782
929387220	7902	782
929388911	7902	782
929389767	7907	782
929390621	7902	782
929392313	7907	782
929393172	7907	782
929394039	7907	782
929395705	7907	782
929396548	7907	782
929397390	7902	782
929399055	7907	782
929399895	7907	782
929401560	7907	782
929403226	7912	782
929404093	7907	782
929405789	7907	782
929406643	7912	782
929407498	7907	782
929409190	7912	782
929410040	7907	782
929410892	7907	782
929411999	7912	782
929413698	7907	782
929414571	7907	782
929415425	7912	782
929417130	7912	782
929417989	7907	782
929419681	7907	782
929420534	7907	782
929421390	7907	782
929423080	7907	782
929423932	7907	782
929425698	7907	782
929426553	7902	782
929428245	7907	782
929429102	7912	782
929429952	7907	782
929431645	7907	782
929432500	7907	782
929433351	7907	782
929435054	7912	782
929435908	7907	782
929436758	7907	782
929438450	7907	782
929439302	7907	782
929440995	7907	782
929441849	7907	782
929442706	7907	782
929444409	7902	782
929445265	7912	782
929446116	7907	782
929447812	7907	782
929449505	7902	782
929451196	7907	782
929452049	7912	782
929453742	7907	782
929454609	7907	782
929455461	7912	782
929457154	7907	782
929457996	7912	782
929458835	7907	782
929460500	7912	782
929461342	7907	782
929462181	7907	782
929463844	7912	782
929464704	7912	782
929465571	7907	782
929467267	7902	782
929468127	7912	782
929468989	7907	782
929470686	7902	782
929471543	7907	782
929473234	7912	782
929474106	7912	782
929474957	7907	782
929476649	7912	782
929477506	7912	782
929479197	7907	782
929480055	7907	782
929480907	7907	782
929482597	7907	782
929483450	7912	782
929484320	7907	782
929486012	7912	782
929486865	7907	782
929487721	7907	782
929489408	7912	782
929490263	7907	782
929491953	7907	782
929492812	7902	782
929493665	7902	782
929495370	7907	782
929496223	7907	782
929497919	7907	782
929498773	7907	782
929499627	7907	782
929501322	7907	782
929502175	7907	782
929503030	7907	782
929504737	7907	782
929505590	7902	782
929507284	7907	782
929508135	7912	782
929508993	7907	782
929510685	7907	782
929511543	7912	782
929512397	7912	782
929514103	7907	782
929514956	7907	782
929516653	7907	782
929517507	7912	782
929518360	7907	782
929520054	7907	782
929520909	7907	782
929521764	7907	782
929523461	7907	782
929524331	7907	782
929526026	7912	782
929526885	7912	782
929527737	7907	782
929529433	7902	782
929530287	7907	782
929531145	7907	782
929532836	7907	782
929533688	7907	782
929535397	7907	782
929536255	7912	782
929537107	7907	782
929538813	7907	782
929539666	7912	782
929541360	7907	782
929542216	7907	782
929543069	7907	782
929544765	7912	783
929545619	7907	783
929546470	7907	783
929548164	7912	783
929549018	7907	783
929550710	7907	783
929551566	7912	783
929552418	7907	783
929554123	7907	783
929554976	7912	783
929555830	7907	783
929557511	7912	783
929558354	7907	783
929560018	7912	783
929560858	7912	783
929561698	7907	783
929562537	7907	783
929564222	7907	783
929565087	7912	783
929565942	7907	783
929567643	7907	783
929568501	7907	783
929570195	7907	783
929571050	7907	783
929571909	7907	783
929573596	7907	783
929574465	7907	783
929575317	7907	783
929577020	7902	783
929577879	7907	783
929579571	7907	783
929580425	7907	783
929581282	7907	783
929582974	7902	783
929583825	7907	783
929584698	7907	783
929586366	7907	783
929587208	7907	783
929588869	7907	783
929589710	7902	783
929590550	7902	783
929591392	7902	783
929593059	7902	783
929593900	7907	783
929594760	7907	783
929596467	7912	783
929597327	7907	783
929599018	7907	783
929599872	7907	783
929600727	7907	783
929602418	7912	783
929603272	7902	783
929604144	7902	783
929605832	7912	783
929606686	7907	783
929608379	7907	783
929609238	7912	783
929610091	7907	783
929611787	7907	783
929612641	7912	783
929613494	7907	783
929615199	7902	783
929616057	7907	783
929617748	7907	783
929618601	7907	783
929619457	7907	783
929621149	7917	783
929621998	7907	783
929622850	7907	783
929624558	7912	783
929625416	7907	783
929627108	7907	783
929627965	7907	783
929628819	7907	783
929630523	7902	783
929631377	7907	783
929633075	7907	783
