770345296	8024	787
770347477	8029	787
770349927	8018	787
770350828	8024	787
770351699	8018	787
770353396	8018	787
770354254	8024	787
770355961	8018	787
770356842	8024	787
770357687	8018	787
770359355	8024	787
770361022	8024	787
770362687	8024	787
770363524	8018	787
770365192	8018	787
770366033	8024	787
770366890	8018	787
770367754	8018	787
770369446	8024	787
770370315	8018	787
770372008	8018	787
770372863	8024	787
770373720	8018	787
770375413	8024	787
770376267	8018	787
770377126	8018	787
770378800	8029	787
770379642	8018	787
770381309	8024	787
770382151	8029	787
770382993	8018	787
770383836	8018	787
770385503	8029	787
770386593	8018	787
770387454	8029	787
770388293	8018	787
770389960	8024	787
770390794	8018	787
770391636	8018	787
770393303	8018	787
770394143	8024	787
770394982	8024	787
770395823	8024	787
770397504	8018	787
770398348	8024	787
770399188	8024	787
770400852	8029	787
770401695	8018	787
770402534	8024	787
770404203	8024	787
770405044	8024	787
770405898	8024	787
770407610	8024	787
770408471	8018	787
770410165	8024	787
770411018	8024	787
770411878	8024	787
770413569	8024	787
770414426	8024	787
770415282	8018	787
770416993	8018	787
770417850	8024	787
770419552	8018	787
770420411	8018	787
770421264	8018	787
770422957	8024	787
770423814	8018	787
770424670	8018	787
770426379	8018	787
770427238	8018	787
770428934	8024	787
770429794	8024	787
770430650	8024	787
770432343	8024	787
770433199	8018	787
770434059	8024	787
770435753	8024	787
770436626	8024	787
770438319	8035	787
770439175	8018	787
770440033	8024	787
770441698	8024	787
770442540	8024	787
770443382	8024	787
770445048	8029	787
770445889	8018	787
770446752	8024	787
770448458	8018	787
770449318	8024	787
770451011	8024	787
770451875	8024	787
770452733	8024	787
770454431	8018	787
770455284	8024	787
770456993	8024	787
770457848	8013	787
770458704	8018	787
770460397	8018	787
770461256	8018	787
770462948	8024	787
770463807	8018	787
770464662	8024	787
770466413	8024	787
770467279	8029	787
770468974	8024	787
770469833	8024	787
770470689	8018	787
770472388	8029	787
770473245	8024	787
770474943	8024	787
770475798	8018	787
770476673	8024	787
770478369	8024	787
770479228	8024	787
770480083	8018	787
770481781	8029	787
770482638	8018	787
770484332	8018	787
770485190	8024	787
770486043	8018	787
770487751	8018	787
770488607	8024	787
770490302	8018	787
770491161	8018	787
770492016	8018	787
770493710	8013	787
770494570	8024	787
770495427	8018	787
770497137	8024	787
770497992	8018	787
770499682	8024	787
770500542	8024	787
770501397	8024	787
770503094	8024	787
770504789	8024	787
770506495	8024	787
770507351	8024	787
770509048	8024	787
770509905	8018	787
770510762	8024	787
770512458	8029	787
770513312	8018	787
770515009	8024	787
770515863	8018	787
770516734	8018	787
770518429	8024	787
770519286	8018	787
770520984	8018	787
770521835	8024	787
770522689	8018	787
770524385	8024	787
770525240	8018	787
770526105	8018	787
770527814	8029	787
770528673	8024	787
770530368	8018	787
770531222	8018	787
770532080	8018	787
770533772	8029	787
770534632	8018	787
770535484	8018	787
770537240	8013	787
770538102	8024	787
770539792	8024	787
770540652	8018	787
770542318	8018	787
770543160	8018	787
770544004	8018	787
770545666	8018	787
770546529	8018	787
770547396	8024	787
770549091	8024	787
770549949	8018	787
770550807	8018	787
770552505	8024	787
770553366	8018	787
770555075	8024	787
770555928	8024	787
770556802	8024	787
770558467	8024	787
770559313	8024	787
770560156	8018	787
770561823	8029	787
770562667	8024	787
770563509	8024	787
770565176	8024	787
770566019	8024	787
770566876	8024	787
770568579	8018	787
770569438	8018	787
770570295	8024	787
770571984	8029	787
770572841	8024	787
770574535	8024	787
770575394	8024	787
770576250	8018	787
770577967	8018	787
770578831	8024	787
770580526	8018	787
770581385	8018	787
770582237	8018	787
770583931	8018	787
770584792	8018	787
770585644	8018	787
770587353	8024	787
770588209	8018	787
770589903	8024	787
770590763	8018	787
770591616	8018	787
770593308	8024	787
770594168	8018	787
770595024	8018	787
770596732	8024	787
770597592	8018	787
770599286	8013	787
770600144	8018	786
770601315	8024	786
770603018	8024	786
770603879	8018	786
770604732	8018	786
770606442	8024	786
770607293	8018	786
770608960	8018	786
770609805	8018	786
770610648	8024	786
770612311	8018	786
770613154	8024	786
770613996	8018	786
770615666	8018	786
770616549	8024	786
770617420	8024	786
770619116	8018	786
770619973	8018	786
770620829	8018	786
770622519	8018	786
770623374	8018	786
770625072	8024	786
770625926	8024	786
770626799	8018	786
770628490	8024	786
770629349	8024	786
770631042	8018	786
770631909	8024	786
770632769	8024	786
770634464	8018	786
770635323	8018	786
770636176	8018	786
770637872	8024	786
770638715	8024	786
770640377	8024	786
770641224	8024	786
770642066	8018	786
770643730	8018	786
770644572	8024	786
770645410	8018	786
770646252	8018	786
770647957	8018	786
770648818	8018	786
770650513	8018	786
770651371	8024	786
770652232	8024	786
770653928	8029	786
770654787	8018	786
770656496	8018	786
770657354	8024	786
770658212	8024	786
770659904	8024	786
770660764	8024	786
770662457	8018	786
770663310	8024	786
770664169	8024	786
770665862	8018	786
770666731	8024	786
770667588	8018	786
770669280	8018	786
770670134	8018	786
770671829	8018	786
770672684	8018	786
770673544	8024	786
770675238	8018	786
770676097	8018	786
770676965	8018	786
770678661	8018	786
770679519	8024	786
770681213	8018	786
770682072	8029	786
770682927	8018	786
770684620	8024	786
770685486	8024	786
770687252	8024	786
770688111	8018	786
770689804	8024	786
770690662	8024	786
770691517	8024	786
770693211	8018	786
770694066	8024	786
770694925	8018	786
770696633	8024	787
770697487	8024	787
770699183	8024	787
770700039	8018	787
770700896	8018	787
770702588	8029	787
770703443	8024	787
770705135	8024	787
770705990	8024	787
770706859	8018	787
770708555	8024	787
770709414	8018	787
770711105	8018	787
770711964	8018	787
770712819	8018	787
770714512	8018	787
770715371	8024	787
770716227	8024	787
770717932	8024	787
770718792	8024	787
770720485	8024	787
770721343	8024	787
770722195	8024	787
770723887	8024	787
770724748	8024	787
770725602	8018	787
770727311	8024	787
770728172	8018	787
770729864	8024	787
770730723	8024	787
770731577	8024	787
770733276	8029	787
770734131	8013	787
770734989	8018	787
770736695	8018	787
770737553	8018	787
770739268	8024	787
770740130	8018	787
770740988	8018	787
770742668	8029	787
770744339	8024	787
770746009	8024	787
770746871	8018	787
770748576	8024	787
770749433	8024	787
770750287	8024	787
770751983	8018	787
770752841	8018	787
770753703	8018	787
770755398	8018	787
770756255	8024	787
770757957	8029	787
770758816	8018	787
770759672	8018	787
770761369	8024	787
770762227	8018	787
770763922	8024	787
770764778	8018	787
770765636	8018	787
770767344	8018	787
770768199	8024	787
770769897	8024	787
770770751	8024	787
770771603	8024	787
770773296	8018	787
770774150	8024	787
770775008	8018	787
770776715	8024	787
770777573	8024	787
770779262	8018	787
770780119	8018	787
770780972	8024	787
770782668	8024	787
770783525	8018	787
770784377	8018	787
770786073	8018	787
770786943	8018	787
770787798	8018	787
770789494	8018	787
770790349	8024	787
770792044	8018	786
770792909	8018	786
770793767	8018	786
770795459	8024	786
770796319	8018	786
770798079	8024	786
770798935	8024	786
770800631	8024	786
770801485	8024	786
770802344	8018	786
770804036	8018	786
770804889	8018	786
770805741	8018	786
770807449	8018	786
770808306	8024	786
770809996	8024	786
770810856	8024	786
770811710	8018	786
770813408	8024	786
770814262	8018	786
770815121	8018	786
770816829	8024	786
770817673	8024	786
770819343	8018	786
770820186	8024	786
770821027	8024	786
770822691	8024	786
770823535	8024	786
770824380	8018	786
770826044	8018	786
770826909	8018	786
770827776	8024	786
770829475	8018	786
770830330	8018	786
770831188	8018	786
770832881	8018	786
770833741	8018	786
770834594	8018	786
770836294	8024	786
770837151	8018	786
770838842	8018	786
770839700	8024	786
770840554	8018	786
770842251	8018	786
770843094	8018	786
770844765	8024	786
770845610	8024	786
770846499	8018	786
770848207	8029	786
770849062	8018	786
770849919	8018	786
770851609	8024	786
770852466	8024	786
770854170	8018	786
770855026	8024	786
770856142	8024	786
770857027	8018	786
770858726	8024	786
770859584	8018	786
770861277	8018	786
770862131	8018	786
770862988	8018	786
770864680	8018	786
770865535	8018	786
770866407	8018	786
770868104	8018	786
770868962	8018	786
770870656	8024	786
770871510	8024	786
770872363	8024	786
770874056	8024	786
770874910	8018	786
770876625	8018	786
770877484	8018	786
770878342	8018	786
770880037	8018	786
770880895	8018	786
770881750	8018	786
770883444	8024	786
770884303	8018	786
770885994	8018	786
770886865	8018	786
770887709	8018	786
770889374	8018	786
770890218	8018	786
770891058	8018	786
770892728	8024	786
770893571	8018	786
770894414	8018	786
770896079	8018	786
770896939	8018	786
770897811	8024	786
770899511	8024	786
770900372	8024	786
770902066	8024	786
770902923	8024	786
770903775	8024	786
770905468	8013	786
770906323	8024	786
770907243	8024	786
770908105	8024	786
770908963	8018	786
770909816	8018	786
770911512	8018	786
770912370	8018	786
770914063	8018	786
770914922	8018	786
770915779	8018	786
770917489	8029	786
770918348	8018	786
770920043	8018	786
770920902	8018	786
770921769	8018	786
770923461	8024	786
770924321	8013	786
770925174	8018	786
770926887	8024	786
770927747	8024	786
770929441	8029	786
770930301	8018	786
770931152	8018	786
770932846	8018	786
770933705	8018	786
770935398	8029	786
770936257	8018	786
770937126	8018	786
770938795	8024	786
770939639	8018	786
770941308	8018	786
770942151	8013	786
770942992	8024	786
770943833	8018	786
770945497	8024	786
770946338	8024	786
770947500	8024	786
770948366	8024	786
770950060	8018	786
770950926	8024	786
770952628	8018	786
770953485	8018	786
770954351	8018	786
770956044	8018	786
770956923	8024	786
770958617	8018	786
770959474	8024	786
770960328	8018	786
770962022	8024	786
770962879	8024	786
770964571	8024	786
770965428	8018	786
770966284	8018	786
770967992	8024	786
770968852	8024	786
770970547	8018	786
770971402	8024	786
770972254	8024	786
770973948	8018	786
770974805	8024	786
770975661	8018	786
770977371	8024	786
770978231	8018	786
770979922	8018	786
770980776	8018	786
770981633	8018	786
770983325	8013	786
770984180	8018	786
770985875	8018	786
770986743	8024	786
770987599	8018	786
770989301	8018	786
770990155	8018	786
770991012	8018	786
770992706	8024	786
770993566	8018	786
770995259	8018	786
770996119	8024	786
770996986	8018	786
770998682	8013	786
770999540	8024	786
771001232	8018	786
771002084	8024	786
771002943	8024	786
771004638	8024	786
771005498	8024	786
771006353	8024	786
771007282	8018	786
771008141	8018	786
771008996	8018	786
771010690	8024	786
771011549	8018	786
771013244	8024	786
771014102	8024	786
771014956	8018	786
771016666	8024	786
771017523	8018	786
771019217	8018	786
771020076	8024	786
771020930	8024	786
771022630	8018	786
771023485	8018	786
771024343	8024	786
771026037	8018	786
771026905	8018	786
771028577	8018	786
771029421	8018	786
771030264	8024	786
771031929	8018	786
771032771	8018	786
771033614	8018	786
771035283	8018	786
771036125	8024	786
771036988	8013	786
771038696	8018	786
771039554	8013	786
771040411	8013	786
771042105	8013	786
771042963	8013	786
771043806	8018	786
771045474	8013	786
771046317	8018	786
771047176	8013	786
771048882	8018	786
771049743	8013	786
771051438	8013	786
771052297	8013	786
771053151	8013	786
771054852	8013	786
771055704	8008	786
771056579	8013	786
771058284	8013	786
771059144	8013	786
771060838	8013	786
771061697	8013	786
771062552	8013	786
771064250	8018	786
771065107	8013	786
771066819	8013	786
771067675	8013	786
771068529	8018	786
771070222	8013	786
771071081	8013	786
771072771	8013	786
771073629	8013	786
771074483	8013	786
771076180	8013	786
771077053	8018	786
771077908	8018	786
771079602	8018	787
771080460	8013	787
771082153	8013	787
771083014	8018	787
771083869	8013	787
771085565	8018	787
771086437	8013	787
771088135	8013	787
771088990	8018	787
771089845	8013	787
