
0.009903	-0.04	0.34
0.019831	-0.07	0.35
0.029732	-0.10	0.36
0.039522	-0.13	0.38
0.049402	-0.16	0.39
0.059333	-0.19	0.39
0.069098	-0.21	0.39
0.078937	-0.24	0.40
0.088880	-0.28	0.40
0.098887	-0.31	0.42
0.108837	-0.35	0.42
0.118814	-0.37	0.42
0.128796	-0.39	0.40
0.138757	-0.45	0.39
0.148749	-0.48	0.39
0.158707	-0.51	0.41
0.168675	-0.53	0.41
0.178655	-0.57	0.45
0.188677	-0.61	0.46
0.198483	-0.63	0.45
0.208457	-0.65	0.44
0.218423	-0.68	0.44
0.228404	-0.70	0.45
0.238353	-0.74	0.46
0.248284	-0.77	0.45
0.258790	-0.81	0.43
0.268701	-0.83	0.41
0.278653	-0.85	0.39
0.288462	-0.88	0.38
0.298426	-0.90	0.39
0.308403	-0.92	0.39
0.318379	-0.94	0.37
0.328381	-0.96	0.35
0.338365	-0.96	0.30
0.348335	-0.97	0.26
0.358332	-0.99	0.24
0.368310	-1.01	0.24
0.378273	-1.03	0.24
0.388248	-1.06	0.24
0.398228	-1.06	0.24
0.408218	-1.06	0.22
0.418199	-1.07	0.18
0.428162	-1.08	0.13
0.438114	-1.10	0.08
0.448246	-1.12	0.07
0.458227	-1.15	0.09
0.468200	-1.20	0.15
0.478184	-1.22	0.15
0.488131	-1.25	0.14
0.498049	-1.25	0.11
0.508023	-1.26	0.08
0.517993	-1.26	0.03
0.527963	-1.28	-0.02
0.537932	-1.30	-0.04
0.547928	-1.34	0.01
0.557940	-1.36	0.07
0.567909	-1.38	0.07
0.577915	-1.37	0.09
0.588015	-1.37	0.10
0.597996	-1.35	0.10
0.607967	-1.37	0.11
0.617938	-1.39	0.13
0.627900	-1.41	0.14
0.637852	-1.42	0.13
0.647818	-1.43	0.12
0.657796	-1.43	0.12
0.667759	-1.44	0.13
0.677557	-1.44	0.12
0.687526	-1.45	0.14
0.697304	-1.44	0.15
0.707097	-1.46	0.17
0.717062	-1.46	0.18
0.727018	-1.49	0.19
0.736983	-1.48	0.21
0.746939	-1.49	0.21
