0.000000 155.2301 26.89
0.002181 149.9694 26.89
0.004631 161.5429 26.89
0.005532 155.2301 26.89
0.006403 161.5429 26.89
0.008100 161.5429 26.89
0.008958 155.2301 26.89
0.010665 161.5429 26.89
0.011546 155.2301 26.89
0.012391 161.5429 26.89
0.014059 155.2301 26.89
0.015726 155.2301 26.89
0.017391 155.2301 26.89
0.018228 161.5429 26.89
0.019896 161.5429 26.89
0.020737 155.2301 26.89
0.021594 161.5429 26.89
0.022458 161.5429 26.89
0.024150 155.2301 26.89
0.025019 161.5429 26.89
0.026712 161.5429 26.89
0.027567 155.2301 26.89
0.028424 161.5429 26.89
0.030117 155.2301 26.89
0.030971 161.5429 26.89
0.031830 161.5429 26.89
0.033504 149.9694 26.89
0.034346 161.5429 26.89
0.036013 155.2301 26.89
0.036855 149.9694 26.89
0.037697 161.5429 26.89
0.038540 161.5429 26.89
0.040207 149.9694 26.89
0.041297 161.5429 26.89
0.042158 149.9694 26.89
0.042997 161.5429 26.89
0.044664 155.2301 26.89
0.045498 161.5429 26.89
0.046340 161.5429 26.89
0.048007 161.5429 26.89
0.048847 155.2301 26.89
0.049686 155.2301 26.89
0.050527 155.2301 26.89
0.052208 161.5429 26.89
0.053052 155.2301 26.89
0.053892 155.2301 26.89
0.055556 149.9694 26.89
0.056399 161.5429 26.89
0.057238 155.2301 26.89
0.058907 155.2301 26.89
0.059748 155.2301 26.89
0.060602 155.2301 26.89
0.062314 155.2301 26.89
0.063175 161.5429 26.89
0.064869 155.2301 26.89
0.065722 155.2301 26.89
0.066582 155.2301 26.89
0.068273 155.2301 26.89
0.069130 155.2301 26.89
0.069986 161.5429 26.89
0.071697 161.5429 26.89
0.072554 155.2301 26.89
0.074256 161.5429 26.89
0.075115 161.5429 26.89
0.075968 161.5429 26.89
0.077661 155.2301 26.89
0.078518 161.5429 26.89
0.079374 161.5429 26.89
0.081083 161.5429 26.89
0.081942 161.5429 26.89
0.083638 155.2301 26.89
0.084498 155.2301 26.89
0.085354 155.2301 26.89
0.087047 155.2301 26.89
0.087903 161.5429 26.89
0.088763 155.2301 26.89
0.090457 155.2301 26.89
0.091330 155.2301 26.89
0.093023 143.6567 26.89
0.093879 161.5429 26.89
0.094737 155.2301 26.89
0.096402 155.2301 26.89
0.097244 155.2301 26.89
0.098086 155.2301 26.89
0.099752 149.9694 26.89
0.100593 161.5429 26.89
0.101456 155.2301 26.89
0.103162 161.5429 26.89
0.104022 155.2301 26.89
0.105715 155.2301 26.89
0.106579 155.2301 26.89
0.107437 155.2301 26.89
0.109135 161.5429 26.89
0.109988 155.2301 26.89
0.111697 155.2301 26.89
0.112552 166.8036 26.89
0.113408 161.5429 26.89
0.115101 161.5429 26.89
0.115960 161.5429 26.89
0.117652 155.2301 26.89
0.118511 161.5429 26.89
0.119366 155.2301 26.89
0.121117 155.2301 26.89
0.121983 149.9694 26.89
0.123678 155.2301 26.89
0.124537 155.2301 26.89
0.125393 161.5429 26.89
0.127092 149.9694 26.89
0.127949 155.2301 26.89
0.129647 155.2301 26.89
0.130502 161.5429 26.89
0.131377 155.2301 26.89
0.133073 155.2301 26.89
0.133932 155.2301 26.89
0.134787 161.5429 26.89
0.136485 149.9694 26.89
0.137342 161.5429 26.89
0.139036 161.5429 26.89
0.139894 155.2301 26.89
0.140747 161.5429 26.89
0.142455 161.5429 26.89
0.143311 155.2301 26.89
0.145006 161.5429 26.89
0.145865 161.5429 26.89
0.146720 161.5429 26.89
0.148414 166.8036 26.89
0.149274 155.2301 26.89
0.150131 161.5429 26.89
0.151841 155.2301 26.89
0.152696 161.5429 26.89
0.154386 155.2301 26.89
0.155246 155.2301 26.89
0.156101 155.2301 26.89
