7027105 -20.000000 -76.000000 16592.000000 -405.000000 89.000000 -15.000000 -2784.000000
7037084 -12.000000 -224.000000 16508.000000 -410.000000 88.000000 8.000000 -2768.000000
7046951 -48.000000 -156.000000 16356.000000 -397.000000 80.000000 11.000000 -2768.000000
7056819 0.000000 -480.000000 16328.000000 -358.000000 38.000000 10.000000 -2768.000000
7066724 28.000000 -208.000000 16408.000000 -328.000000 29.000000 9.000000 -2736.000000
7076626 -244.000000 -168.000000 16328.000000 -319.000000 -2.000000 -6.000000 -2800.000000
7086601 36.000000 -144.000000 16384.000000 -353.000000 12.000000 -15.000000 -2752.000000
7096582 48.000000 -200.000000 16400.000000 -387.000000 78.000000 -10.000000 -2736.000000
7106559 -108.000000 -228.000000 16136.000000 -421.000000 91.000000 -12.000000 -2736.000000
7116507 -124.000000 -220.000000 16412.000000 -418.000000 42.000000 246.000000 -2752.000000
7126494 -140.000000 -240.000000 16392.000000 -366.000000 26.000000 248.000000 -2752.000000
7136461 -24.000000 -60.000000 16412.000000 -319.000000 -48.000000 -18.000000 -2736.000000
7146446 -120.000000 -412.000000 16612.000000 -309.000000 -87.000000 -23.000000 -2752.000000
7156412 -36.000000 -248.000000 16404.000000 -312.000000 -56.000000 19.000000 -2768.000000
7166379 -108.000000 -168.000000 16152.000000 -299.000000 -115.000000 12.000000 -2752.000000
7176349 -68.000000 -244.000000 16500.000000 -255.000000 -174.000000 -35.000000 -2768.000000
7186346 0.000000 -448.000000 16556.000000 -208.000000 -251.000000 -52.000000 -2784.000000
7196312 56.000000 -56.000000 16416.000000 -336.000000 -190.000000 -26.000000 -2784.000000
7206274 -188.000000 -232.000000 16420.000000 -369.000000 -249.000000 -44.000000 -2768.000000
7216217 52.000000 -72.000000 16364.000000 -426.000000 -504.000000 -29.000000 -2784.000000
7226101 240.000000 -240.000000 16416.000000 -285.000000 -118.000000 -12.000000 -2752.000000
7236023 -248.000000 -264.000000 16404.000000 -3.000000 -216.000000 -15.000000 -2752.000000
7245993 -24.000000 -92.000000 16504.000000 -256.000000 -277.000000 -45.000000 -2752.000000
7256003 56.000000 -224.000000 16592.000000 -148.000000 -263.000000 -11.000000 -2752.000000
