0.000000 330.9342 26.60
0.001466 330.9342 26.60
0.002365 330.9342 26.60
0.004531 336.1949 26.60
0.005436 330.9342 26.60
0.007134 336.1949 26.60
0.008015 336.1949 26.60
0.008860 336.1949 26.60
0.010525 336.1949 26.60
0.011366 330.9342 26.60
0.013031 330.9342 26.60
0.013870 330.9342 26.60
0.014708 325.6736 26.60
0.016372 330.9342 26.60
0.017213 325.6736 26.60
0.018068 330.9342 26.60
0.018929 325.6736 26.60
0.020622 330.9342 26.60
0.021476 330.9342 26.60
0.023167 330.9342 26.60
0.024024 330.9342 26.60
0.024877 330.9342 26.60
0.026569 336.1949 26.60
0.027426 330.9342 26.60
0.028295 330.9342 26.60
0.029959 320.4133 26.60
0.030801 336.1949 26.60
0.032464 330.9342 26.60
0.033306 320.4133 26.60
0.034145 330.9342 26.60
0.034985 330.9342 26.60
0.036648 330.9342 26.60
0.037486 330.9342 26.60
0.038344 330.9342 26.60
0.040053 330.9342 26.60
0.040912 330.9342 26.60
0.041767 330.9342 26.60
0.043459 325.6736 26.60
0.044317 330.9342 26.60
0.046010 330.9342 26.60
0.046869 330.9342 26.60
0.047723 330.9342 26.60
0.049433 330.9342 26.60
0.050291 330.9342 26.60
0.051144 330.9342 26.60
0.052836 325.6736 26.60
0.053694 330.9342 26.60
0.055382 330.9342 26.60
0.056236 330.9342 26.60
0.057093 336.1949 26.60
0.058797 336.1949 26.60
0.060494 330.9342 26.60
0.062184 330.9342 26.60
0.063038 330.9342 26.60
0.064731 330.9342 26.60
0.065587 330.9342 26.60
0.066438 336.1949 26.60
0.068159 325.6736 26.60
0.069002 330.9342 26.60
0.070664 330.9342 26.60
0.071505 336.1949 26.60
0.072344 330.9342 26.60
0.073183 336.1949 26.60
0.074846 336.1949 26.60
0.075686 330.9342 26.60
0.076525 336.1949 26.60
0.078213 330.9342 26.60
0.079079 336.1949 26.60
0.079935 336.1949 26.60
0.081630 330.9342 26.60
0.082482 330.9342 26.60
0.084176 330.9342 26.60
0.085031 330.9342 26.60
0.085885 330.9342 26.60
0.087577 330.9342 26.60
0.088448 330.9342 26.60
0.089301 330.9342 26.60
0.090995 325.6736 26.60
0.091853 330.9342 26.60
0.093541 330.9342 26.60
0.094393 330.9342 26.60
0.095251 336.1949 26.60
0.096945 330.9342 26.60
0.097870 330.9342 26.60
0.098735 336.1949 26.60
0.099590 336.1949 26.60
0.100446 336.1949 26.60
0.101299 330.9342 26.60
0.102989 330.9342 26.60
0.103843 330.9342 26.60
0.105535 330.9342 26.60
0.106388 330.9342 26.60
0.107246 330.9342 26.60
0.108952 330.9342 26.60
0.109812 336.1949 26.60
0.111502 341.4556 26.60
0.112359 341.4556 26.60
0.113211 336.1949 26.60
0.114903 341.4556 26.60
0.115762 330.9342 26.60
0.116615 341.4556 26.60
0.118324 336.1949 26.60
0.119181 336.1949 26.60
0.120875 341.4556 26.60
0.121731 336.1949 26.60
0.122588 341.4556 26.60
0.124278 341.4556 26.60
0.125136 336.1949 26.60
0.125987 336.1949 26.60
0.127677 336.1949 26.60
0.128548 341.4556 26.60
0.130240 336.1949 26.60
0.131101 336.1949 26.60
0.131958 341.4556 26.60
0.133650 336.1949 26.60
0.134503 336.1949 26.60
0.135359 341.4556 26.60
0.137050 341.4556 26.60
0.137912 341.4556 26.60
0.139608 336.1949 26.60
0.140461 336.1949 26.60
0.141319 336.1949 26.60
0.143011 336.1949 26.60
0.143868 336.1949 26.60
0.144722 336.1949 26.60
0.146417 336.1949 26.60
0.147275 341.4556 26.60
0.148981 336.1949 26.60
0.149835 336.1949 26.60
0.150693 336.1949 26.60
0.152384 336.1949 26.60
0.153237 336.1949 26.60
0.154098 336.1949 26.60
0.155788 336.1949 26.60
0.156641 330.9342 26.60
0.158359 336.1949 26.60
0.159217 330.9342 26.60
0.160076 336.1949 26.60
0.161768 330.9342 26.60
0.162627 336.1949 26.60
0.164319 336.1949 26.60
0.165173 336.1949 26.60
0.166030 341.4556 26.60
0.167721 336.1949 26.60
0.168592 336.1949 26.60
0.169434 336.1949 26.60
0.171095 336.1949 26.60
0.171926 336.1949 26.60
0.172766 336.1949 26.60
0.174428 336.1949 26.60
0.175274 336.1949 26.60
0.176117 330.9342 26.60
0.177779 336.1949 26.60
0.178850 330.9342 26.60
0.179717 325.6736 26.60
0.180571 336.1949 26.60
0.181429 336.1949 26.60
0.183121 336.1949 26.60
0.183975 336.1949 26.60
0.185668 336.1949 26.60
0.186522 336.1949 26.60
0.187388 336.1949 26.60
0.189093 336.1949 26.60
0.189946 330.9342 26.60
0.191639 330.9342 26.60
0.192498 336.1949 26.60
0.193352 330.9342 26.60
0.195046 330.9342 26.60
0.195900 336.1949 26.60
0.196753 336.1949 26.60
0.198473 336.1949 26.60
0.199325 336.1949 26.60
0.201017 336.1949 26.60
0.201874 330.9342 26.60
0.202725 336.1949 26.60
0.204418 336.1949 26.60
0.205274 336.1949 26.60
0.206964 341.4556 26.60
0.207876 330.9342 26.60
0.208727 341.4556 26.60
0.210397 336.1949 26.60
0.211239 341.4556 26.60
0.212078 341.4556 26.60
0.213739 346.7163 26.60
0.214579 336.1949 26.60
0.215422 341.4556 26.60
0.217085 341.4556 26.60
0.217947 346.7163 26.60
0.218809 336.1949 26.60
