4518426 232.000000 -204.000000 16496.000000 -440.000000 175.000000 54.000000 -2768.000000
4528353 -96.000000 -136.000000 16448.000000 -355.000000 8.000000 -3.000000 -2784.000000
4538140 248.000000 -108.000000 16452.000000 -265.000000 20.000000 -35.000000 -2768.000000
4547946 -208.000000 -36.000000 16400.000000 -321.000000 50.000000 -243.000000 -2768.000000
4557926 -60.000000 -116.000000 16480.000000 -374.000000 106.000000 10.000000 -2784.000000
4567884 -112.000000 -168.000000 16488.000000 -478.000000 143.000000 253.000000 -2784.000000
4577846 -92.000000 -60.000000 16604.000000 -506.000000 108.000000 13.000000 -2768.000000
4587800 44.000000 -156.000000 16388.000000 -438.000000 97.000000 15.000000 -2784.000000
4597757 -48.000000 -176.000000 16180.000000 -345.000000 82.000000 -12.000000 -2784.000000
4607684 -72.000000 0.000000 16540.000000 -390.000000 70.000000 3.000000 -2784.000000
4617649 244.000000 -64.000000 16468.000000 -413.000000 124.000000 19.000000 -2768.000000
4627616 8.000000 -200.000000 16508.000000 -406.000000 168.000000 30.000000 -2752.000000
4637575 -64.000000 -172.000000 16548.000000 -421.000000 137.000000 28.000000 -2768.000000
4647520 -128.000000 -160.000000 16596.000000 -411.000000 72.000000 16.000000 -2768.000000
4657475 -88.000000 -72.000000 16216.000000 -371.000000 255.000000 8.000000 -2784.000000
4667426 -108.000000 -100.000000 16452.000000 -338.000000 -49.000000 -6.000000 -2752.000000
4677395 -96.000000 -84.000000 16520.000000 -372.000000 39.000000 -19.000000 -2800.000000
4687334 -116.000000 -176.000000 16496.000000 -428.000000 115.000000 -17.000000 -2784.000000
4697293 220.000000 -84.000000 16436.000000 -459.000000 269.000000 4.000000 -2752.000000
4707157 -160.000000 -148.000000 16564.000000 -495.000000 346.000000 25.000000 -2752.000000
4717093 44.000000 -44.000000 16616.000000 -455.000000 318.000000 36.000000 -2768.000000
4726918 -96.000000 -164.000000 16348.000000 -393.000000 146.000000 13.000000 -2784.000000
4736671 -60.000000 -216.000000 16576.000000 -327.000000 47.000000 -16.000000 -2752.000000
4746434 -28.000000 -160.000000 16344.000000 -316.000000 250.000000 -18.000000 -2736.000000
4756207 -44.000000 -12.000000 16520.000000 -340.000000 255.000000 247.000000 -2784.000000
4766265 -40.000000 -8.000000 16540.000000 -400.000000 5.000000 4.000000 -2768.000000
4776235 -164.000000 -172.000000 16376.000000 -444.000000 31.000000 -7.000000 -2752.000000
4786204 -208.000000 -148.000000 16372.000000 -420.000000 3.000000 255.000000 -2736.000000
4796178 -68.000000 -168.000000 16488.000000 -349.000000 -36.000000 -21.000000 -2784.000000
4806067 -92.000000 -164.000000 16564.000000 -315.000000 -31.000000 -252.000000 -2752.000000
4816153 -112.000000 -60.000000 16436.000000 -342.000000 37.000000 -253.000000 -2768.000000
4826131 -28.000000 -144.000000 16392.000000 -407.000000 116.000000 12.000000 -2752.000000
4836105 -44.000000 -144.000000 16392.000000 -421.000000 96.000000 9.000000 -2768.000000
4846063 -20.000000 -120.000000 16288.000000 -391.000000 72.000000 -17.000000 -2752.000000
4856024 -120.000000 -128.000000 16452.000000 -360.000000 -41.000000 250.000000 -2784.000000
4866002 -32.000000 -208.000000 16372.000000 -332.000000 -87.000000 -40.000000 -2768.000000
4875981 -96.000000 -136.000000 16400.000000 -367.000000 -73.000000 -24.000000 -2784.000000
4885947 -64.000000 -128.000000 16208.000000 -386.000000 -26.000000 -17.000000 -2768.000000
4895909 -168.000000 -132.000000 16604.000000 -448.000000 87.000000 18.000000 -2768.000000
4905824 -240.000000 -224.000000 16452.000000 -445.000000 105.000000 -13.000000 -2784.000000
4915764 -64.000000 -96.000000 16144.000000 -393.000000 69.000000 -20.000000 -2784.000000
