0.022984 129.31 73.19
0.039598 129.64 73.18
0.053978 132.46 73.17
0.068545 130.00 73.17
0.083111 125.77 73.16
0.097449 131.26 73.16
0.112013 128.28 73.15
0.126577 130.85 73.15
0.141203 126.39 73.15
0.155561 127.94 73.15
0.170150 127.31 73.14
0.184263 128.90 73.14
0.198388 125.78 73.13
0.212539 129.06 73.13
0.226708 129.18 73.13
0.240866 129.02 73.12
0.255014 124.39 73.11
0.269165 129.98 73.11
0.283293 127.68 73.11
0.297234 127.97 73.11
0.311386 129.71 73.10
0.325537 128.14 73.10
0.339531 131.33 73.10
0.353686 130.56 73.10
0.367724 126.74 73.09
0.381872 128.36 73.09
0.396050 130.52 73.09
0.410207 127.72 73.09
0.424371 124.96 73.09
0.438526 127.35 73.09
0.452668 128.19 73.09
0.466829 127.12 73.10
0.480991 129.01 73.10
0.495129 129.20 73.10
0.509295 128.47 73.10
0.523454 128.68 73.10
0.537654 130.82 73.09
0.551649 130.45 73.08
0.565807 128.27 73.08
0.579759 126.67 73.08
0.593945 129.81 73.07
0.608112 130.30 73.07
0.622509 127.25 73.06
0.636709 131.12 73.06
0.650875 129.29 73.04
0.665002 127.76 73.05
0.679202 127.69 73.04
0.693340 130.03 73.05
0.707483 126.62 73.07
0.721697 128.43 73.08
0.735711 126.29 73.10
0.756877 129.21 73.09
0.779370 128.75 73.09
0.801475 128.37 73.09
0.823983 125.52 73.07
0.846299 126.66 73.10
0.868863 129.22 73.08
0.891320 127.33 73.06
0.913785 128.77 73.09
0.936150 129.69 73.06
0.958623 128.26 73.08
0.981097 128.89 73.08
1.003435 125.97 73.11
1.025918 131.05 73.11
1.048104 131.40 73.09
1.070646 127.56 73.11
1.093096 128.03 73.12
1.115631 124.58 73.11
1.138012 128.59 73.12
1.160496 128.19 73.17
1.182979 126.43 73.15
1.205322 127.56 73.21
1.227798 130.79 73.20
1.250124 127.42 73.23
1.272594 128.55 73.24
1.294931 124.43 73.23
1.317356 127.77 73.28
1.339734 129.47 73.31
1.362192 131.20 73.32
1.384482 127.97 73.28
1.406971 130.20 73.30
1.429292 126.12 73.29
1.451619 126.50 73.31
1.474046 124.26 73.32
1.496859 128.97 73.32
1.519359 129.23 73.33
1.541684 127.08 73.36
1.564105 128.96 73.37
1.586588 131.22 73.38
1.609054 126.31 73.36
1.631341 130.48 73.35
1.653771 126.96 73.37
1.676233 128.28 73.32
1.698700 126.41 73.34
1.721239 124.97 73.34
1.743618 127.28 73.30
1.766130 126.54 73.29
1.788644 125.79 73.32
1.810934 128.74 73.32
1.833312 125.01 73.34
1.855718 130.37 73.33
1.878205 129.40 73.37
1.900677 131.98 73.38
1.923209 125.03 73.37
1.945735 130.63 73.35
1.968218 131.79 73.36
1.990686 129.93 73.36
2.013202 130.46 73.34
2.035642 131.18 73.33
2.057897 128.45 73.32
2.080387 127.27 73.33
2.102860 129.52 73.34
2.125325 130.75 73.31
2.147754 126.80 73.29
2.170213 130.20 73.27
2.192678 128.64 73.28
2.215166 127.90 73.30
2.237555 125.42 73.32
2.260160 130.37 73.30
2.282664 128.60 73.31
2.304951 128.53 73.30
2.327448 127.69 73.31
2.349877 128.96 73.33
2.372350 128.32 73.34
2.394860 126.42 73.35
2.417175 131.79 73.36
2.439590 129.28 73.39
2.462307 128.82 73.39
2.484700 128.63 73.35
2.507152 129.64 73.35
2.529658 129.05 73.35
2.551988 130.43 73.33
2.574347 126.32 73.30
2.596749 129.31 73.30
2.619293 126.46 73.28
2.641736 129.51 73.27
2.664220 129.56 73.27
2.686570 126.43 73.29
2.709071 127.61 73.35
2.731632 127.23 73.36
2.754129 128.69 73.39
2.776590 130.55 73.36
2.798879 127.44 73.35
2.821352 129.92 73.38
2.843790 129.02 73.33
2.866245 125.05 73.32
2.888599 126.82 73.36
2.911046 124.67 73.35
2.933519 124.01 73.33
2.956052 127.29 73.36
2.978539 126.54 73.39
3.001018 128.46 73.35
3.023544 128.96 73.37
3.045858 129.79 73.38
3.068295 128.82 73.38
3.090726 127.06 73.40
3.113058 129.17 73.41
3.135423 129.02 73.41
3.157884 129.79 73.40
3.180341 129.06 73.40
3.202815 126.51 73.37
3.225279 130.74 73.38
3.247767 129.55 73.42
3.270225 127.09 73.40
3.292614 127.66 73.40
3.314926 130.03 73.43
3.337436 126.10 73.46
3.359916 127.82 73.43
3.382397 129.29 73.43
3.405124 127.59 73.48
3.427728 126.92 73.44
3.450164 131.04 73.44
3.472528 129.05 73.44
3.495012 128.17 73.47
3.517291 125.87 73.49
3.539748 127.72 73.49
3.562158 126.96 73.44
3.584637 126.33 73.47
3.607109 130.21 73.45
3.629684 128.41 73.45
3.652028 129.55 73.47
3.674501 130.92 73.49
3.696975 130.61 73.48
3.719444 129.51 73.44
3.741711 126.94 73.40
3.764131 127.96 73.41
3.786607 128.45 73.41
3.808936 128.66 73.41
3.831420 128.96 73.41
3.853697 127.89 73.43
3.876150 128.59 73.44
3.898630 129.70 73.46
3.921087 129.15 73.41
3.943274 127.59 73.37
3.965718 128.52 73.37
3.988222 128.83 73.31
4.010678 131.28 73.31
4.033179 124.70 73.31
4.055466 131.49 73.29
4.077947 129.63 73.28
4.100415 128.48 73.23
4.122900 127.33 73.23
4.145238 126.53 73.21
4.167817 128.44 73.23
4.190292 127.57 73.24
4.212737 128.28 73.25
4.235210 130.82 73.27
4.257510 125.82 73.31
4.280062 126.64 73.28
4.302351 131.83 73.29
4.324891 132.01 73.29
4.347185 130.09 73.33
4.369807 126.41 73.30
4.392292 129.51 73.33
4.414743 128.02 73.35
4.437215 126.46 73.39
4.459531 130.62 73.37
4.481997 130.45 73.39
4.504335 126.22 73.36
4.526768 124.53 73.35
4.549038 127.47 73.40
4.571289 126.46 73.44
